loan_id,payment_number,scheduled_payment_date,actual_payment_date,amount_due,amount_paid,days_late,payment_status
LOAN-000993,11,2023-12-07,2023-12-12,$400.46,$400.46,5,LATE_1_30
LOAN-000993,12,2024-01-07,2024-01-05,$400.46,$400.46,0,ON_TIME
LOAN-000994,1,2023-02-12,2023-02-10,$170.14,$170.14,0,ON_TIME
LOAN-000994,2,2023-03-12,2023-03-11,$170.14,$170.14,0,ON_TIME
LOAN-000994,3,2023-04-12,2023-04-10,$170.14,$170.14,0,ON_TIME
LOAN-000994,4,2023-05-12,2023-05-12,$170.14,$170.14,0,ON_TIME
LOAN-000994,5,2023-06-12,2023-06-12,$170.14,$170.14,0,ON_TIME
LOAN-000994,6,2023-07-12,2023-07-12,$170.14,$170.14,0,ON_TIME
LOAN-000994,7,2023-08-12,2023-08-20,$170.14,$170.14,8,LATE_1_30
LOAN-000994,8,2023-09-12,2023-09-11,$170.14,$170.14,0,ON_TIME
LOAN-000994,9,2023-10-12,2023-10-12,$170.14,$170.14,0,ON_TIME
LOAN-000994,10,2023-11-12,2023-11-11,$170.14,$170.14,0,ON_TIME
LOAN-000994,11,2023-12-12,2023-12-25,$170.14,$170.14,13,LATE_1_30
LOAN-000994,12,2024-01-12,2024-01-10,$170.14,$170.14,0,ON_TIME
LOAN-000995,1,2022-11-21,2022-11-19,$718.40,$718.40,0,ON_TIME
LOAN-000995,2,2022-12-21,2022-12-20,$718.40,$718.40,0,ON_TIME
LOAN-000995,3,2023-01-21,2023-01-19,$718.40,$718.40,0,ON_TIME
LOAN-000995,4,2023-02-21,2023-02-21,$718.40,$718.40,0,ON_TIME
LOAN-000995,5,2023-03-21,2023-03-21,$718.40,$718.40,0,ON_TIME
LOAN-000995,6,2023-04-21,2023-04-20,$718.40,$718.40,0,ON_TIME
LOAN-000995,7,2023-05-21,2023-05-19,$718.40,$718.40,0,ON_TIME
LOAN-000995,8,2023-06-21,2023-06-20,$718.40,$718.40,0,ON_TIME
LOAN-000995,9,2023-07-21,2023-07-21,$718.40,$718.40,0,ON_TIME
LOAN-000995,10,2023-08-21,2023-08-21,$718.40,$718.40,0,ON_TIME
LOAN-000995,11,2023-09-21,2023-09-20,$718.40,$718.40,0,ON_TIME
LOAN-000995,12,2023-10-21,2023-10-19,$718.40,$718.40,0,ON_TIME
LOAN-000996,1,2022-11-22,2022-11-21,"$2,234.22","$2,234.22",0,ON_TIME
LOAN-000996,2,2022-12-22,2022-12-20,"$2,234.22","$2,234.22",0,ON_TIME
LOAN-000996,3,2023-01-22,2023-01-21,"$2,234.22","$2,234.22",0,ON_TIME
LOAN-000996,4,2023-02-22,2023-03-14,"$2,234.22","$2,234.22",20,LATE_1_30
LOAN-000996,5,2023-03-22,,"$2,234.22",$0.00,90,DEFAULTED
LOAN-000996,6,2023-04-22,,"$2,234.22",$0.00,90,DEFAULTED
LOAN-000996,7,2023-05-22,,"$2,234.22",$0.00,90,DEFAULTED
LOAN-000996,8,2023-06-22,,"$2,234.22",$0.00,90,DEFAULTED
LOAN-000996,9,2023-07-22,,"$2,234.22",$0.00,90,DEFAULTED
LOAN-000996,10,2023-08-22,,"$2,234.22",$0.00,90,DEFAULTED
LOAN-000996,11,2023-09-22,,"$2,234.22",$0.00,90,DEFAULTED
LOAN-000996,12,2023-10-22,,"$2,234.22",$0.00,90,DEFAULTED
LOAN-000997,1,2022-03-28,2022-03-26,$121.94,$121.94,0,ON_TIME
LOAN-000997,2,2022-04-28,2022-05-14,$121.94,$121.94,16,LATE_1_30
LOAN-000997,3,2022-05-28,2022-05-28,$121.94,$121.94,0,ON_TIME
LOAN-000997,4,2022-06-28,2022-06-26,$121.94,$121.94,0,ON_TIME
LOAN-000997,5,2022-07-28,2022-07-28,$121.94,$121.94,0,ON_TIME
LOAN-000997,6,2022-08-28,2022-08-26,$121.94,$121.94,0,ON_TIME
LOAN-000997,7,2022-09-28,2022-09-26,$121.94,$121.94,0,ON_TIME
LOAN-000997,8,2022-10-28,2022-10-28,$121.94,$121.94,0,ON_TIME
LOAN-000997,9,2022-11-28,2022-11-28,$121.94,$121.94,0,ON_TIME
LOAN-000997,10,2022-12-28,2022-12-26,$121.94,$121.94,0,ON_TIME
LOAN-000997,11,2023-01-28,2023-01-28,$121.94,$121.94,0,ON_TIME
LOAN-000997,12,2023-02-28,2023-02-28,$121.94,$121.94,0,ON_TIME
LOAN-000998,1,2022-11-17,2022-11-15,$60.72,$60.72,0,ON_TIME
LOAN-000998,2,2022-12-17,2022-12-15,$60.72,$60.72,0,ON_TIME
LOAN-000998,3,2023-01-17,2023-02-04,$60.72,$60.72,18,LATE_1_30
LOAN-000998,4,2023-02-17,2023-02-15,$60.72,$60.72,0,ON_TIME
LOAN-000998,5,2023-03-17,2023-03-17,$60.72,$60.72,0,ON_TIME
LOAN-000998,6,2023-04-17,2023-04-15,$60.72,$60.72,0,ON_TIME
LOAN-000998,7,2023-05-17,2023-05-15,$60.72,$60.72,0,ON_TIME
LOAN-000998,8,2023-06-17,2023-06-15,$60.72,$60.72,0,ON_TIME
LOAN-000998,9,2023-07-17,2023-07-15,$60.72,$60.72,0,ON_TIME
LOAN-000998,10,2023-08-17,2023-08-15,$60.72,$60.72,0,ON_TIME
LOAN-000998,11,2023-09-17,2023-09-15,$60.72,$60.72,0,ON_TIME
LOAN-000998,12,2023-10-17,2023-10-16,$60.72,$60.72,0,ON_TIME
LOAN-000999,1,2023-03-16,2023-03-15,$327.68,$327.68,0,ON_TIME
LOAN-000999,2,2023-04-16,2023-04-14,$327.68,$327.68,0,ON_TIME
LOAN-000999,3,2023-05-16,2023-05-15,$327.68,$327.68,0,ON_TIME
LOAN-000999,4,2023-06-16,2023-06-15,$327.68,$327.68,0,ON_TIME
LOAN-000999,5,2023-07-16,2023-10-10,$327.68,$239.64,86,LATE_31_90
LOAN-000999,6,2023-08-16,2023-08-16,$327.68,$327.68,0,ON_TIME
LOAN-000999,7,2023-09-16,2023-09-15,$327.68,$327.68,0,ON_TIME
LOAN-000999,8,2023-10-16,2023-10-14,$327.68,$327.68,0,ON_TIME
LOAN-000999,9,2023-11-16,2023-11-15,$327.68,$327.68,0,ON_TIME
LOAN-000999,10,2023-12-16,2023-12-16,$327.68,$327.68,0,ON_TIME
LOAN-000999,11,2024-01-16,2024-01-15,$327.68,$327.68,0,ON_TIME
LOAN-000999,12,2024-02-16,2024-02-15,$327.68,$327.68,0,ON_TIME
LOAN-001000,1,2022-08-03,2022-08-30,$210.31,$210.31,27,LATE_1_30
LOAN-001000,2,2022-09-03,2022-09-01,$210.31,$210.31,0,ON_TIME
LOAN-001000,3,2022-10-03,2022-10-02,$210.31,$210.31,0,ON_TIME
LOAN-001000,4,2022-11-03,2022-11-03,$210.31,$210.31,0,ON_TIME
LOAN-001000,5,2022-12-03,2022-12-03,$210.31,$210.31,0,ON_TIME
LOAN-001000,6,2023-01-03,2023-01-02,$210.31,$210.31,0,ON_TIME
LOAN-001000,7,2023-02-03,2023-02-03,$210.31,$210.31,0,ON_TIME
LOAN-001000,8,2023-03-03,2023-03-01,$210.31,$210.31,0,ON_TIME
LOAN-001000,9,2023-04-03,2023-04-03,$210.31,$210.31,0,ON_TIME
LOAN-001000,10,2023-05-03,2023-05-03,$210.31,$210.31,0,ON_TIME
LOAN-001000,11,2023-06-03,2023-06-01,$210.31,$210.31,0,ON_TIME
LOAN-001000,12,2023-07-03,2023-07-03,$210.31,$210.31,0,ON_TIME
LOAN-001001,1,2022-06-10,2022-07-01,$128.36,$128.36,21,LATE_1_30
LOAN-001001,2,2022-07-10,2022-07-22,$128.36,$128.36,12,LATE_1_30
LOAN-001001,3,2022-08-10,2022-08-08,$128.36,$128.36,0,ON_TIME
LOAN-001001,4,2022-09-10,2022-11-06,$128.36,$105.49,57,LATE_31_90
LOAN-001001,5,2022-10-10,2022-10-10,$128.36,$128.36,0,ON_TIME
LOAN-001001,6,2022-11-10,2022-11-08,$128.36,$128.36,0,ON_TIME
LOAN-001001,7,2022-12-10,2022-12-09,$128.36,$128.36,0,ON_TIME
LOAN-001001,8,2023-01-10,2023-01-10,$128.36,$128.36,0,ON_TIME
LOAN-001001,9,2023-02-10,2023-05-09,$128.36,$75.49,88,LATE_31_90
LOAN-001001,10,2023-03-10,2023-03-08,$128.36,$128.36,0,ON_TIME
LOAN-001001,11,2023-04-10,2023-04-08,$128.36,$128.36,0,ON_TIME
LOAN-001001,12,2023-05-10,2023-05-08,$128.36,$128.36,0,ON_TIME
LOAN-001002,1,2022-09-06,2022-09-06,$230.70,$230.70,0,ON_TIME
LOAN-001002,2,2022-10-06,2022-10-04,$230.70,$230.70,0,ON_TIME
LOAN-001002,3,2022-11-06,2022-11-06,$230.70,$230.70,0,ON_TIME
LOAN-001002,4,2022-12-06,2023-02-01,$230.70,$187.47,57,LATE_31_90
LOAN-001002,5,2023-01-06,2023-01-05,$230.70,$230.70,0,ON_TIME
LOAN-001002,6,2023-02-06,2023-02-05,$230.70,$230.70,0,ON_TIME
LOAN-001002,7,2023-03-06,2023-05-14,$230.70,$76.30,69,LATE_31_90
LOAN-001002,8,2023-04-06,2023-04-06,$230.70,$230.70,0,ON_TIME
LOAN-001002,9,2023-05-06,2023-05-05,$230.70,$230.70,0,ON_TIME
LOAN-001002,10,2023-06-06,2023-06-05,$230.70,$230.70,0,ON_TIME
LOAN-001002,11,2023-07-06,2023-07-25,$230.70,$230.70,19,LATE_1_30
LOAN-001002,12,2023-08-06,2023-08-04,$230.70,$230.70,0,ON_TIME
LOAN-001003,1,2023-01-18,2023-01-18,$138.61,$138.61,0,ON_TIME
LOAN-001003,2,2023-02-18,2023-02-17,$138.61,$138.61,0,ON_TIME
LOAN-001003,3,2023-03-18,2023-03-16,$138.61,$138.61,0,ON_TIME
LOAN-001003,4,2023-04-18,2023-04-18,$138.61,$138.61,0,ON_TIME
LOAN-001003,5,2023-05-18,2023-07-01,$138.61,$83.26,44,LATE_31_90
LOAN-001003,6,2023-06-18,2023-06-17,$138.61,$138.61,0,ON_TIME
LOAN-001003,7,2023-07-18,2023-07-18,$138.61,$138.61,0,ON_TIME
LOAN-001003,8,2023-08-18,2023-08-17,$138.61,$138.61,0,ON_TIME
LOAN-001003,9,2023-09-18,2023-09-18,$138.61,$138.61,0,ON_TIME
LOAN-001003,10,2023-10-18,2023-11-27,$138.61,$63.27,40,LATE_31_90
LOAN-001003,11,2023-11-18,2023-11-17,$138.61,$138.61,0,ON_TIME
LOAN-001003,12,2023-12-18,2024-01-08,$138.61,$138.61,21,LATE_1_30
LOAN-001004,1,2023-04-04,2023-04-03,$211.95,$211.95,0,ON_TIME
LOAN-001004,2,2023-05-04,2023-05-02,$211.95,$211.95,0,ON_TIME
LOAN-001004,3,2023-06-04,2023-06-03,$211.95,$211.95,0,ON_TIME
LOAN-001004,4,2023-07-04,2023-07-22,$211.95,$211.95,18,LATE_1_30
LOAN-001004,5,2023-08-04,2023-08-02,$211.95,$211.95,0,ON_TIME
LOAN-001004,6,2023-09-04,2023-09-04,$211.95,$211.95,0,ON_TIME
LOAN-001004,7,2023-10-04,2023-11-30,$211.95,$119.42,57,LATE_31_90
LOAN-001004,8,2023-11-04,2023-11-03,$211.95,$211.95,0,ON_TIME
LOAN-001004,9,2023-12-04,2023-12-03,$211.95,$211.95,0,ON_TIME
LOAN-001004,10,2024-01-04,2024-01-04,$211.95,$211.95,0,ON_TIME
LOAN-001004,11,2024-02-04,2024-02-02,$211.95,$211.95,0,ON_TIME
LOAN-001004,12,2024-03-04,2024-05-13,$211.95,$116.40,70,LATE_31_90
LOAN-001005,1,2022-07-12,2022-07-14,$329.16,$329.16,2,LATE_1_30
LOAN-001005,2,2022-08-12,2022-08-10,$329.16,$329.16,0,ON_TIME
LOAN-001005,3,2022-09-12,2022-09-10,$329.16,$329.16,0,ON_TIME
LOAN-001005,4,2022-10-12,2022-10-11,$329.16,$329.16,0,ON_TIME
LOAN-001005,5,2022-11-12,2022-11-13,$329.16,$329.16,1,LATE_1_30
LOAN-001005,6,2022-12-12,2022-12-12,$329.16,$329.16,0,ON_TIME
LOAN-001005,7,2023-01-12,2023-01-11,$329.16,$329.16,0,ON_TIME
LOAN-001005,8,2023-02-12,2023-02-11,$329.16,$329.16,0,ON_TIME
LOAN-001005,9,2023-03-12,2023-03-11,$329.16,$329.16,0,ON_TIME
LOAN-001005,10,2023-04-12,2023-04-11,$329.16,$329.16,0,ON_TIME
LOAN-001005,11,2023-05-12,2023-05-12,$329.16,$329.16,0,ON_TIME
LOAN-001005,12,2023-06-12,2023-06-12,$329.16,$329.16,0,ON_TIME
LOAN-001006,1,2023-02-25,2023-02-24,$499.13,$499.13,0,ON_TIME
LOAN-001006,2,2023-03-25,2023-03-24,$499.13,$499.13,0,ON_TIME
LOAN-001006,3,2023-04-25,2023-05-21,$499.13,$499.13,26,LATE_1_30
LOAN-001006,4,2023-05-25,2023-05-25,$499.13,$499.13,0,ON_TIME
LOAN-001006,5,2023-06-25,2023-06-24,$499.13,$499.13,0,ON_TIME
LOAN-001006,6,2023-07-25,2023-07-25,$499.13,$499.13,0,ON_TIME
LOAN-001006,7,2023-08-25,2023-08-24,$499.13,$499.13,0,ON_TIME
LOAN-001006,8,2023-09-25,2023-09-25,$499.13,$499.13,0,ON_TIME
LOAN-001006,9,2023-10-25,2023-10-25,$499.13,$499.13,0,ON_TIME
LOAN-001006,10,2023-11-25,2023-11-25,$499.13,$499.13,0,ON_TIME
LOAN-001006,11,2023-12-25,2023-12-25,$499.13,$499.13,0,ON_TIME
LOAN-001006,12,2024-01-25,2024-01-23,$499.13,$499.13,0,ON_TIME
LOAN-001007,1,2022-12-19,2022-12-17,$368.94,$368.94,0,ON_TIME
LOAN-001007,2,2023-01-19,2023-04-04,$368.94,$263.06,75,LATE_31_90
LOAN-001007,3,2023-02-19,2023-02-18,$368.94,$368.94,0,ON_TIME
LOAN-001007,4,2023-03-19,2023-03-31,$368.94,$368.94,12,LATE_1_30
LOAN-001007,5,2023-04-19,2023-04-17,$368.94,$368.94,0,ON_TIME
LOAN-001007,6,2023-05-19,2023-05-19,$368.94,$368.94,0,ON_TIME
LOAN-001007,7,2023-06-19,2023-09-03,$368.94,$306.45,76,LATE_31_90
LOAN-001007,8,2023-07-19,2023-07-17,$368.94,$368.94,0,ON_TIME
LOAN-001007,9,2023-08-19,2023-08-19,$368.94,$368.94,0,ON_TIME
LOAN-001007,10,2023-09-19,2023-09-18,$368.94,$368.94,0,ON_TIME
LOAN-001007,11,2023-10-19,2023-10-18,$368.94,$368.94,0,ON_TIME
LOAN-001007,12,2023-11-19,2023-11-18,$368.94,$368.94,0,ON_TIME
LOAN-001008,1,2023-01-21,2023-01-19,$300.33,$300.33,0,ON_TIME
LOAN-001008,2,2023-02-21,2023-03-19,$300.33,$300.33,26,LATE_1_30
LOAN-001008,3,2023-03-21,2023-04-05,$300.33,$300.33,15,LATE_1_30
LOAN-001008,4,2023-04-21,2023-04-19,$300.33,$300.33,0,ON_TIME
LOAN-001008,5,2023-05-21,2023-05-21,$300.33,$300.33,0,ON_TIME
LOAN-001008,6,2023-06-21,2023-06-19,$300.33,$300.33,0,ON_TIME
LOAN-001008,7,2023-07-21,2023-07-20,$300.33,$300.33,0,ON_TIME
LOAN-001008,8,2023-08-21,2023-08-28,$300.33,$300.33,7,LATE_1_30
LOAN-001008,9,2023-09-21,2023-09-21,$300.33,$300.33,0,ON_TIME
LOAN-001008,10,2023-10-21,2023-10-20,$300.33,$300.33,0,ON_TIME
LOAN-001008,11,2023-11-21,2023-11-21,$300.33,$300.33,0,ON_TIME
LOAN-001008,12,2023-12-21,2024-01-17,$300.33,$300.33,27,LATE_1_30
LOAN-001009,1,2023-01-05,2023-01-03,"$1,731.46","$1,731.46",0,ON_TIME
LOAN-001009,2,2023-02-05,2023-02-03,"$1,731.46","$1,731.46",0,ON_TIME
LOAN-001009,3,2023-03-05,2023-03-03,"$1,731.46","$1,731.46",0,ON_TIME
LOAN-001009,4,2023-04-05,2023-04-04,"$1,731.46","$1,731.46",0,ON_TIME
LOAN-001009,5,2023-05-05,2023-06-02,"$1,731.46","$1,731.46",28,LATE_1_30
LOAN-001009,6,2023-06-05,2023-06-03,"$1,731.46","$1,731.46",0,ON_TIME
LOAN-001009,7,2023-07-05,2023-07-04,"$1,731.46","$1,731.46",0,ON_TIME
LOAN-001009,8,2023-08-05,2023-08-04,"$1,731.46","$1,731.46",0,ON_TIME
LOAN-001009,9,2023-09-05,2023-09-03,"$1,731.46","$1,731.46",0,ON_TIME
LOAN-001009,10,2023-10-05,2023-10-05,"$1,731.46","$1,731.46",0,ON_TIME
LOAN-001009,11,2023-11-05,2023-11-04,"$1,731.46","$1,731.46",0,ON_TIME
LOAN-001009,12,2023-12-05,2023-12-03,"$1,731.46","$1,731.46",0,ON_TIME
LOAN-001010,1,2022-09-27,2022-09-25,$637.39,$637.39,0,ON_TIME
LOAN-001010,2,2022-10-27,2022-11-10,$637.39,$637.39,14,LATE_1_30
LOAN-001010,3,2022-11-27,2022-11-25,$637.39,$637.39,0,ON_TIME
LOAN-001010,4,2022-12-27,2022-12-26,$637.39,$637.39,0,ON_TIME
LOAN-001010,5,2023-01-27,2023-01-25,$637.39,$637.39,0,ON_TIME
LOAN-001010,6,2023-02-27,2023-02-25,$637.39,$637.39,0,ON_TIME
LOAN-001010,7,2023-03-27,2023-04-10,$637.39,$637.39,14,LATE_1_30
LOAN-001010,8,2023-04-27,2023-04-25,$637.39,$637.39,0,ON_TIME
LOAN-001010,9,2023-05-27,2023-06-22,$637.39,$637.39,26,LATE_1_30
LOAN-001010,10,2023-06-27,2023-06-25,$637.39,$637.39,0,ON_TIME
LOAN-001010,11,2023-07-27,2023-07-27,$637.39,$637.39,0,ON_TIME
LOAN-001010,12,2023-08-27,2023-08-26,$637.39,$637.39,0,ON_TIME
LOAN-001011,1,2022-11-04,2022-12-20,$71.74,$29.02,46,LATE_31_90
LOAN-001011,2,2022-12-04,2022-12-02,$71.74,$71.74,0,ON_TIME
LOAN-001011,3,2023-01-04,2023-01-02,$71.74,$71.74,0,ON_TIME
LOAN-001011,4,2023-02-04,2023-02-04,$71.74,$71.74,0,ON_TIME
LOAN-001011,5,2023-03-04,2023-03-04,$71.74,$71.74,0,ON_TIME
LOAN-001011,6,2023-04-04,2023-04-03,$71.74,$71.74,0,ON_TIME
LOAN-001011,7,2023-05-04,2023-05-06,$71.74,$71.74,2,LATE_1_30
LOAN-001011,8,2023-06-04,2023-07-09,$71.74,$27.00,35,LATE_31_90
LOAN-001011,9,2023-07-04,2023-08-04,$71.74,$46.07,31,LATE_31_90
LOAN-001011,10,2023-08-04,2023-08-04,$71.74,$71.74,0,ON_TIME
LOAN-001011,11,2023-09-04,2023-10-02,$71.74,$71.74,28,LATE_1_30
LOAN-001011,12,2023-10-04,2023-10-02,$71.74,$71.74,0,ON_TIME
LOAN-001012,1,2022-12-26,2022-12-25,"$1,851.72","$1,851.72",0,ON_TIME
LOAN-001012,2,2023-01-26,2023-01-25,"$1,851.72","$1,851.72",0,ON_TIME
LOAN-001012,3,2023-02-26,2023-02-24,"$1,851.72","$1,851.72",0,ON_TIME
LOAN-001012,4,2023-03-26,2023-03-25,"$1,851.72","$1,851.72",0,ON_TIME
LOAN-001012,5,2023-04-26,2023-04-26,"$1,851.72","$1,851.72",0,ON_TIME
LOAN-001012,6,2023-05-26,2023-08-13,"$1,851.72",$935.14,79,LATE_31_90
LOAN-001012,7,2023-06-26,2023-06-25,"$1,851.72","$1,851.72",0,ON_TIME
LOAN-001012,8,2023-07-26,2023-07-25,"$1,851.72","$1,851.72",0,ON_TIME
LOAN-001012,9,2023-08-26,2023-08-25,"$1,851.72","$1,851.72",0,ON_TIME
LOAN-001012,10,2023-09-26,2023-09-25,"$1,851.72","$1,851.72",0,ON_TIME
LOAN-001012,11,2023-10-26,2023-10-26,"$1,851.72","$1,851.72",0,ON_TIME
LOAN-001012,12,2023-11-26,2023-11-24,"$1,851.72","$1,851.72",0,ON_TIME
LOAN-001013,1,2022-12-01,2022-11-30,$661.30,$661.30,0,ON_TIME
LOAN-001013,2,2023-01-01,2023-01-01,$661.30,$661.30,0,ON_TIME
LOAN-001013,3,2023-02-01,2023-01-31,$661.30,$661.30,0,ON_TIME
LOAN-001013,4,2023-03-01,2023-03-01,$661.30,$661.30,0,ON_TIME
LOAN-001013,5,2023-04-01,2023-03-31,$661.30,$661.30,0,ON_TIME
LOAN-001013,6,2023-05-01,2023-04-29,$661.30,$661.30,0,ON_TIME
LOAN-001013,7,2023-06-01,2023-05-30,$661.30,$661.30,0,ON_TIME
LOAN-001013,8,2023-07-01,2023-06-29,$661.30,$661.30,0,ON_TIME
LOAN-001013,9,2023-08-01,2023-07-30,$661.30,$661.30,0,ON_TIME
LOAN-001013,10,2023-09-01,2023-08-31,$661.30,$661.30,0,ON_TIME
LOAN-001013,11,2023-10-01,2023-10-01,$661.30,$661.30,0,ON_TIME
LOAN-001013,12,2023-11-01,2023-10-31,$661.30,$661.30,0,ON_TIME
LOAN-001014,1,2022-10-27,2022-10-26,$156.30,$156.30,0,ON_TIME
LOAN-001014,2,2022-11-27,2022-11-25,$156.30,$156.30,0,ON_TIME
LOAN-001014,3,2022-12-27,2022-12-25,$156.30,$156.30,0,ON_TIME
LOAN-001014,4,2023-01-27,2023-01-27,$156.30,$156.30,0,ON_TIME
LOAN-001014,5,2023-02-27,2023-02-25,$156.30,$156.30,0,ON_TIME
LOAN-001014,6,2023-03-27,2023-03-26,$156.30,$156.30,0,ON_TIME
LOAN-001014,7,2023-04-27,2023-04-27,$156.30,$156.30,0,ON_TIME
LOAN-001014,8,2023-05-27,2023-05-26,$156.30,$156.30,0,ON_TIME
LOAN-001014,9,2023-06-27,2023-06-25,$156.30,$156.30,0,ON_TIME
LOAN-001014,10,2023-07-27,2023-10-18,$156.30,$63.88,83,LATE_31_90
LOAN-001014,11,2023-08-27,2023-08-27,$156.30,$156.30,0,ON_TIME
LOAN-001014,12,2023-09-27,2023-12-16,$156.30,$71.70,80,LATE_31_90
LOAN-001015,1,2022-10-17,2022-12-11,$241.68,$192.00,55,LATE_31_90
LOAN-001015,2,2022-11-17,2022-11-16,$241.68,$241.68,0,ON_TIME
LOAN-001015,3,2022-12-17,2022-12-17,$241.68,$241.68,0,ON_TIME
LOAN-001015,4,2023-01-17,2023-01-16,$241.68,$241.68,0,ON_TIME
LOAN-001015,5,2023-02-17,2023-02-15,$241.68,$241.68,0,ON_TIME
LOAN-001015,6,2023-03-17,2023-03-16,$241.68,$241.68,0,ON_TIME
LOAN-001015,7,2023-04-17,2023-04-16,$241.68,$241.68,0,ON_TIME
LOAN-001015,8,2023-05-17,2023-07-01,$241.68,$167.20,45,LATE_31_90
LOAN-001015,9,2023-06-17,2023-06-16,$241.68,$241.68,0,ON_TIME
LOAN-001015,10,2023-07-17,2023-07-16,$241.68,$241.68,0,ON_TIME
LOAN-001015,11,2023-08-17,2023-08-22,$241.68,$241.68,5,LATE_1_30
LOAN-001015,12,2023-09-17,2023-09-15,$241.68,$241.68,0,ON_TIME
LOAN-001016,1,2022-11-07,2022-11-06,$101.45,$101.45,0,ON_TIME
LOAN-001016,2,2022-12-07,2022-12-05,$101.45,$101.45,0,ON_TIME
LOAN-001016,3,2023-01-07,2023-01-05,$101.45,$101.45,0,ON_TIME
LOAN-001016,4,2023-02-07,2023-02-05,$101.45,$101.45,0,ON_TIME
LOAN-001016,5,2023-03-07,2023-03-06,$101.45,$101.45,0,ON_TIME
LOAN-001016,6,2023-04-07,2023-04-05,$101.45,$101.45,0,ON_TIME
LOAN-001016,7,2023-05-07,2023-06-18,$101.45,$45.67,42,LATE_31_90
LOAN-001016,8,2023-06-07,2023-06-06,$101.45,$101.45,0,ON_TIME
LOAN-001016,9,2023-07-07,2023-07-06,$101.45,$101.45,0,ON_TIME
LOAN-001016,10,2023-08-07,2023-08-07,$101.45,$101.45,0,ON_TIME
LOAN-001016,11,2023-09-07,2023-09-06,$101.45,$101.45,0,ON_TIME
LOAN-001016,12,2023-10-07,2023-10-05,$101.45,$101.45,0,ON_TIME
LOAN-001017,1,2022-12-19,2022-12-17,$55.12,$55.12,0,ON_TIME
LOAN-001017,2,2023-01-19,2023-01-18,$55.12,$55.12,0,ON_TIME
LOAN-001017,3,2023-02-19,2023-02-17,$55.12,$55.12,0,ON_TIME
LOAN-001017,4,2023-03-19,2023-03-19,$55.12,$55.12,0,ON_TIME
LOAN-001017,5,2023-04-19,2023-06-19,$55.12,$45.21,61,LATE_31_90
LOAN-001017,6,2023-05-19,2023-06-10,$55.12,$55.12,22,LATE_1_30
LOAN-001017,7,2023-06-19,2023-06-18,$55.12,$55.12,0,ON_TIME
LOAN-001017,8,2023-07-19,2023-07-17,$55.12,$55.12,0,ON_TIME
LOAN-001017,9,2023-08-19,2023-09-12,$55.12,$55.12,24,LATE_1_30
LOAN-001017,10,2023-09-19,2023-09-18,$55.12,$55.12,0,ON_TIME
LOAN-001017,11,2023-10-19,2023-10-19,$55.12,$55.12,0,ON_TIME
LOAN-001017,12,2023-11-19,2023-11-18,$55.12,$55.12,0,ON_TIME
LOAN-001018,1,2022-10-16,2022-10-14,$386.51,$386.51,0,ON_TIME
LOAN-001018,2,2022-11-16,2022-11-14,$386.51,$386.51,0,ON_TIME
LOAN-001018,3,2022-12-16,2022-12-14,$386.51,$386.51,0,ON_TIME
LOAN-001018,4,2023-01-16,2023-01-14,$386.51,$386.51,0,ON_TIME
LOAN-001018,5,2023-02-16,2023-02-14,$386.51,$386.51,0,ON_TIME
LOAN-001018,6,2023-03-16,2023-03-14,$386.51,$386.51,0,ON_TIME
LOAN-001018,7,2023-04-16,2023-04-15,$386.51,$386.51,0,ON_TIME
LOAN-001018,8,2023-05-16,2023-05-15,$386.51,$386.51,0,ON_TIME
LOAN-001018,9,2023-06-16,2023-06-16,$386.51,$386.51,0,ON_TIME
LOAN-001018,10,2023-07-16,2023-07-14,$386.51,$386.51,0,ON_TIME
LOAN-001018,11,2023-08-16,2023-08-16,$386.51,$386.51,0,ON_TIME
LOAN-001018,12,2023-09-16,2023-09-16,$386.51,$386.51,0,ON_TIME
LOAN-001019,1,2022-11-03,2022-11-03,$197.93,$197.93,0,ON_TIME
LOAN-001019,2,2022-12-03,2022-12-01,$197.93,$197.93,0,ON_TIME
LOAN-001019,3,2023-01-03,2023-02-12,$197.93,$122.29,40,LATE_31_90
LOAN-001019,4,2023-02-03,2023-02-02,$197.93,$197.93,0,ON_TIME
LOAN-001019,5,2023-03-03,2023-03-02,$197.93,$197.93,0,ON_TIME
LOAN-001019,6,2023-04-03,2023-04-01,$197.93,$197.93,0,ON_TIME
LOAN-001019,7,2023-05-03,2023-05-01,$197.93,$197.93,0,ON_TIME
LOAN-001019,8,2023-06-03,2023-06-01,$197.93,$197.93,0,ON_TIME
LOAN-001019,9,2023-07-03,2023-07-01,$197.93,$197.93,0,ON_TIME
LOAN-001019,10,2023-08-03,2023-08-01,$197.93,$197.93,0,ON_TIME
LOAN-001019,11,2023-09-03,2023-09-05,$197.93,$197.93,2,LATE_1_30
LOAN-001019,12,2023-10-03,2023-12-22,$197.93,$176.38,80,LATE_31_90
LOAN-001020,1,2022-12-07,2022-12-16,$496.27,$496.27,9,LATE_1_30
LOAN-001020,2,2023-01-07,2023-01-07,$496.27,$496.27,0,ON_TIME
LOAN-001020,3,2023-02-07,2023-02-05,$496.27,$496.27,0,ON_TIME
LOAN-001020,4,2023-03-07,2023-03-05,$496.27,$496.27,0,ON_TIME
LOAN-001020,5,2023-04-07,2023-04-07,$496.27,$496.27,0,ON_TIME
LOAN-001020,6,2023-05-07,2023-05-07,$496.27,$496.27,0,ON_TIME
